customerID,Cluster,SegmentLabel
0942-KOWSM,0,Yaslı Düşük Harcamalı Müşteri
4237-CLSMM,3,Genç Düşük Harcamalı Müşteri
1452-VOQCH,3,Genç Düşük Harcamalı Müşteri
4719-UMSIY,0,Yaslı Düşük Harcamalı Müşteri
6614-VBEGU,0,Yaslı Düşük Harcamalı Müşteri
0880-TKATG,2,Yeni Yüksek Riskli Müşteri
3811-VBYBZ,2,Yeni Yüksek Riskli Müşteri
1480-BKXGA,1,Yüksek Değerli Sadık Müşteri
2996-XAUVF,1,Yüksek Değerli Sadık Müşteri
9076-AXYIK,1,Yüksek Değerli Sadık Müşteri
5968-XQIVE,1,Yüksek Değerli Sadık Müşteri
8896-RAZCR,0,Yaslı Düşük Harcamalı Müşteri
4640-UHDOS,3,Genç Düşük Harcamalı Müşteri
4933-IKULF,3,Genç Düşük Harcamalı Müşteri
3583-EKAPL,3,Genç Düşük Harcamalı Müşteri
1304-BCCFO,2,Yeni Yüksek Riskli Müşteri
4104-PVRPS,0,Yaslı Düşük Harcamalı Müşteri
9399-APLBT,2,Yeni Yüksek Riskli Müşteri
2359-KMGLI,0,Yaslı Düşük Harcamalı Müşteri
3780-DDGSE,0,Yaslı Düşük Harcamalı Müşteri
4431-EDMIQ,0,Yaslı Düşük Harcamalı Müşteri
0306-JAELE,0,Yaslı Düşük Harcamalı Müşteri
6227-HWPWX,3,Genç Düşük Harcamalı Müşteri
0486-LGCCH,3,Genç Düşük Harcamalı Müşteri
0447-BEMNG,0,Yaslı Düşük Harcamalı Müşteri
4612-SSVHJ,0,Yaslı Düşük Harcamalı Müşteri
5168-MQQCA,1,Yüksek Değerli Sadık Müşteri
5949-XIKAE,2,Yeni Yüksek Riskli Müşteri
7971-HLVXI,1,Yüksek Değerli Sadık Müşteri
9094-AZPHK,0,Yaslı Düşük Harcamalı Müşteri
3649-JPUGY,1,Yüksek Değerli Sadık Müşteri
4472-LVYGI,0,Yaslı Düşük Harcamalı Müşteri
8372-JUXUI,0,Yaslı Düşük Harcamalı Müşteri
3552-CTCYF,1,Yüksek Değerli Sadık Müşteri
6778-YSNIH,3,Genç Düşük Harcamalı Müşteri
0388-EOPEX,2,Yeni Yüksek Riskli Müşteri
5756-OZRIO,1,Yüksek Değerli Sadık Müşteri
6579-JPICP,3,Genç Düşük Harcamalı Müşteri
8205-OTCHB,3,Genç Düşük Harcamalı Müşteri
4134-BSXLX,3,Genç Düşük Harcamalı Müşteri
0505-SPOOW,3,Genç Düşük Harcamalı Müşteri
6235-VDHOM,0,Yaslı Düşük Harcamalı Müşteri
7783-YKGDV,2,Yeni Yüksek Riskli Müşteri
4374-YMUSQ,1,Yüksek Değerli Sadık Müşteri
4513-CXYIX,1,Yüksek Değerli Sadık Müşteri
3957-HHLMR,1,Yüksek Değerli Sadık Müşteri
7803-XOCCZ,1,Yüksek Değerli Sadık Müşteri
5736-YEJAX,1,Yüksek Değerli Sadık Müşteri
5609-CEBID,2,Yeni Yüksek Riskli Müşteri
8981-FJGLA,2,Yeni Yüksek Riskli Müşteri
7218-HKQFK,0,Yaslı Düşük Harcamalı Müşteri
4636-QRJKY,0,Yaslı Düşük Harcamalı Müşteri
1135-LMECX,3,Genç Düşük Harcamalı Müşteri
4332-MUOEZ,3,Genç Düşük Harcamalı Müşteri
8535-SFUTN,1,Yüksek Değerli Sadık Müşteri
5956-VKDTT,0,Yaslı Düşük Harcamalı Müşteri
8677-HDZEE,1,Yüksek Değerli Sadık Müşteri
2475-MROZF,1,Yüksek Değerli Sadık Müşteri
9412-GHEEC,1,Yüksek Değerli Sadık Müşteri
3482-ABPKK,3,Genç Düşük Harcamalı Müşteri
6705-LXORM,3,Genç Düşük Harcamalı Müşteri
0257-ZESQC,2,Yeni Yüksek Riskli Müşteri
7531-GQHME,3,Genç Düşük Harcamalı Müşteri
5174-ITUMV,1,Yüksek Değerli Sadık Müşteri
4109-CYRBD,0,Yaslı Düşük Harcamalı Müşteri
0913-XWSCN,1,Yüksek Değerli Sadık Müşteri
6825-UYPFK,2,Yeni Yüksek Riskli Müşteri
8397-MVTAZ,2,Yeni Yüksek Riskli Müşteri
0750-EBAIU,1,Yüksek Değerli Sadık Müşteri
8606-CIQUL,1,Yüksek Değerli Sadık Müşteri
3571-DPYUH,1,Yüksek Değerli Sadık Müşteri
7601-GNDYK,3,Genç Düşük Harcamalı Müşteri
0356-OBMAC,1,Yüksek Değerli Sadık Müşteri
8067-NIOYM,0,Yaslı Düşük Harcamalı Müşteri
1403-GYAFU,3,Genç Düşük Harcamalı Müşteri
4234-XTNEA,2,Yeni Yüksek Riskli Müşteri
1297-VQDRP,1,Yüksek Değerli Sadık Müşteri
9282-IZGQK,0,Yaslı Düşük Harcamalı Müşteri
5348-CAGXB,2,Yeni Yüksek Riskli Müşteri
0621-HJWXJ,1,Yüksek Değerli Sadık Müşteri
5844-QVTAT,0,Yaslı Düşük Harcamalı Müşteri
8905-IAZPF,1,Yüksek Değerli Sadık Müşteri
5394-MEITZ,1,Yüksek Değerli Sadık Müşteri
6859-QNXIQ,1,Yüksek Değerli Sadık Müşteri
2782-LFZVW,2,Yeni Yüksek Riskli Müşteri
2866-IKBTM,3,Genç Düşük Harcamalı Müşteri
1342-JPNKI,0,Yaslı Düşük Harcamalı Müşteri
2817-NTQDO,3,Genç Düşük Harcamalı Müşteri
7129-AZJDE,2,Yeni Yüksek Riskli Müşteri
6986-IJDHX,2,Yeni Yüksek Riskli Müşteri
2560-PPCHE,1,Yüksek Değerli Sadık Müşteri
4676-MQUEA,1,Yüksek Değerli Sadık Müşteri
8138-EALND,3,Genç Düşük Harcamalı Müşteri
3580-HYCSP,1,Yüksek Değerli Sadık Müşteri
1352-HNSAW,1,Yüksek Değerli Sadık Müşteri
2075-PUEPR,3,Genç Düşük Harcamalı Müşteri
1982-FEBTD,3,Genç Düşük Harcamalı Müşteri
5301-GAUUY,3,Genç Düşük Harcamalı Müşteri
5791-KAJFD,1,Yüksek Değerli Sadık Müşteri
2654-VBVPB,3,Genç Düşük Harcamalı Müşteri
1154-HYWWO,0,Yaslı Düşük Harcamalı Müşteri
2501-XWWTZ,3,Genç Düşük Harcamalı Müşteri
3716-UVSPD,0,Yaslı Düşük Harcamalı Müşteri
6815-ABQFQ,1,Yüksek Değerli Sadık Müşteri
7343-EOBEU,0,Yaslı Düşük Harcamalı Müşteri
3701-SFMUH,0,Yaslı Düşük Harcamalı Müşteri
6103-LIANB,1,Yüksek Değerli Sadık Müşteri
7319-VENRZ,0,Yaslı Düşük Harcamalı Müşteri
5846-NEQVZ,1,Yüksek Değerli Sadık Müşteri
6967-QIQRV,3,Genç Düşük Harcamalı Müşteri
5781-RFZRP,1,Yüksek Değerli Sadık Müşteri
0939-YAPAF,2,Yeni Yüksek Riskli Müşteri
0308-IVGOK,0,Yaslı Düşük Harcamalı Müşteri
7293-LSCDV,3,Genç Düşük Harcamalı Müşteri
7025-WCBNE,3,Genç Düşük Harcamalı Müşteri
5756-JYOJT,0,Yaslı Düşük Harcamalı Müşteri
4710-FDUIZ,1,Yüksek Değerli Sadık Müşteri
6030-REHUX,1,Yüksek Değerli Sadık Müşteri
9548-LIGTA,1,Yüksek Değerli Sadık Müşteri
5150-LJNSR,1,Yüksek Değerli Sadık Müşteri
8270-RKSAP,2,Yeni Yüksek Riskli Müşteri
6522-YRBXD,1,Yüksek Değerli Sadık Müşteri
2640-LYMOV,0,Yaslı Düşük Harcamalı Müşteri
1218-VKFPE,0,Yaslı Düşük Harcamalı Müşteri
3627-FHKBK,2,Yeni Yüksek Riskli Müşteri
2865-TCHJW,2,Yeni Yüksek Riskli Müşteri
1423-BMPBQ,0,Yaslı Düşük Harcamalı Müşteri
2393-DIVAI,3,Genç Düşük Harcamalı Müşteri
5192-EBGOV,2,Yeni Yüksek Riskli Müşteri
4568-KNYWR,1,Yüksek Değerli Sadık Müşteri
8752-IMQOS,3,Genç Düşük Harcamalı Müşteri
0742-LAFQK,1,Yüksek Değerli Sadık Müşteri
0795-LAFGP,1,Yüksek Değerli Sadık Müşteri
0619-OLYUR,1,Yüksek Değerli Sadık Müşteri
5512-IDZEI,3,Genç Düşük Harcamalı Müşteri
0459-SPZHJ,1,Yüksek Değerli Sadık Müşteri
0215-BQKGS,0,Yaslı Düşük Harcamalı Müşteri
9244-ZVAPM,2,Yeni Yüksek Riskli Müşteri
0719-SYFRB,3,Genç Düşük Harcamalı Müşteri
8208-EUMTE,3,Genç Düşük Harcamalı Müşteri
5172-MIGPM,0,Yaslı Düşük Harcamalı Müşteri
1710-RCXUS,2,Yeni Yüksek Riskli Müşteri
0374-FIUCA,0,Yaslı Düşük Harcamalı Müşteri
5839-SUYVZ,0,Yaslı Düşük Harcamalı Müşteri
5173-ZXXXL,3,Genç Düşük Harcamalı Müşteri
1096-ADRUX,1,Yüksek Değerli Sadık Müşteri
2001-MCUUW,1,Yüksek Değerli Sadık Müşteri
2731-GJRDG,1,Yüksek Değerli Sadık Müşteri
4723-BEGSG,1,Yüksek Değerli Sadık Müşteri
6516-NKQBO,1,Yüksek Değerli Sadık Müşteri
8672-OAUPW,0,Yaslı Düşük Harcamalı Müşteri
8207-DMRVL,1,Yüksek Değerli Sadık Müşteri
3419-SNJJD,1,Yüksek Değerli Sadık Müşteri
6543-CPZMK,2,Yeni Yüksek Riskli Müşteri
4765-OXPPD,3,Genç Düşük Harcamalı Müşteri
2804-ETQDK,0,Yaslı Düşük Harcamalı Müşteri
6689-VRRTK,1,Yüksek Değerli Sadık Müşteri
7138-GIRSH,2,Yeni Yüksek Riskli Müşteri
9396-ZSFLL,0,Yaslı Düşük Harcamalı Müşteri
6464-KEXXH,3,Genç Düşük Harcamalı Müşteri
7134-MJPDY,1,Yüksek Değerli Sadık Müşteri
5240-CAOYT,1,Yüksek Değerli Sadık Müşteri
4059-IIEBK,2,Yeni Yüksek Riskli Müşteri
4881-JVQOD,0,Yaslı Düşük Harcamalı Müşteri
0516-UXRMT,1,Yüksek Değerli Sadık Müşteri
4851-BQDNX,2,Yeni Yüksek Riskli Müşteri
5148-HKFIR,0,Yaslı Düşük Harcamalı Müşteri
1009-IRMNA,3,Genç Düşük Harcamalı Müşteri
3003-CMDUU,0,Yaslı Düşük Harcamalı Müşteri
5016-IBERQ,0,Yaslı Düşük Harcamalı Müşteri
6797-UCJHZ,1,Yüksek Değerli Sadık Müşteri
2469-DTSGX,1,Yüksek Değerli Sadık Müşteri
4554-YGZIH,1,Yüksek Değerli Sadık Müşteri
5099-BAILX,1,Yüksek Değerli Sadık Müşteri
9931-KGHOA,2,Yeni Yüksek Riskli Müşteri
1775-KWJKQ,1,Yüksek Değerli Sadık Müşteri
7665-VIGUD,3,Genç Düşük Harcamalı Müşteri
9411-TPQQV,3,Genç Düşük Harcamalı Müşteri
7207-RMRDB,1,Yüksek Değerli Sadık Müşteri
7954-MLBUN,1,Yüksek Değerli Sadık Müşteri
2077-DDHJK,1,Yüksek Değerli Sadık Müşteri
4913-EHYUI,1,Yüksek Değerli Sadık Müşteri
0195-IESCP,2,Yeni Yüksek Riskli Müşteri
9574-BOSMD,3,Genç Düşük Harcamalı Müşteri
4580-TMHJU,0,Yaslı Düşük Harcamalı Müşteri
0970-ETWGE,3,Genç Düşük Harcamalı Müşteri
4908-XAXAY,1,Yüksek Değerli Sadık Müşteri
8404-VLQFB,3,Genç Düşük Harcamalı Müşteri
1626-ERCMM,2,Yeni Yüksek Riskli Müşteri
0887-HJGAR,2,Yeni Yüksek Riskli Müşteri
2391-IPLOP,1,Yüksek Değerli Sadık Müşteri
5644-PDMZC,2,Yeni Yüksek Riskli Müşteri
3509-GWQGF,0,Yaslı Düşük Harcamalı Müşteri
9576-ANLXO,2,Yeni Yüksek Riskli Müşteri
2024-BASKD,2,Yeni Yüksek Riskli Müşteri
5845-BZZIB,3,Genç Düşük Harcamalı Müşteri
1140-UKVZG,3,Genç Düşük Harcamalı Müşteri
4160-AMJTL,0,Yaslı Düşük Harcamalı Müşteri
5183-SNMJQ,2,Yeni Yüksek Riskli Müşteri
8100-PNJMH,1,Yüksek Değerli Sadık Müşteri
7838-LAZFO,2,Yeni Yüksek Riskli Müşteri
4464-JCOLN,0,Yaslı Düşük Harcamalı Müşteri
2085-JVGAD,0,Yaslı Düşük Harcamalı Müşteri
5650-VDUDS,3,Genç Düşük Harcamalı Müşteri
8095-WANWK,2,Yeni Yüksek Riskli Müşteri
3030-ZKIWL,3,Genç Düşük Harcamalı Müşteri
9565-FLVCG,1,Yüksek Değerli Sadık Müşteri
8755-OGKNA,3,Genç Düşük Harcamalı Müşteri
2800-VEQXM,0,Yaslı Düşük Harcamalı Müşteri
7538-GWHML,2,Yeni Yüksek Riskli Müşteri
5533-RJFTJ,2,Yeni Yüksek Riskli Müşteri
3859-CVCET,0,Yaslı Düşük Harcamalı Müşteri
0214-JHPFW,1,Yüksek Değerli Sadık Müşteri
5642-MHDQT,0,Yaslı Düşük Harcamalı Müşteri
3088-FVYWK,3,Genç Düşük Harcamalı Müşteri
3276-HDUEG,0,Yaslı Düşük Harcamalı Müşteri
9092-GDZKO,2,Yeni Yüksek Riskli Müşteri
0823-HSCDJ,0,Yaslı Düşük Harcamalı Müşteri
3729-OWRVL,1,Yüksek Değerli Sadık Müşteri
2324-AALNO,0,Yaslı Düşük Harcamalı Müşteri
0822-GAVAP,2,Yeni Yüksek Riskli Müşteri
5760-IFJOZ,2,Yeni Yüksek Riskli Müşteri
2826-UWHIS,1,Yüksek Değerli Sadık Müşteri
1448-PWKYE,2,Yeni Yüksek Riskli Müşteri
7501-IWUNG,1,Yüksek Değerli Sadık Müşteri
4957-TREIR,3,Genç Düşük Harcamalı Müşteri
7251-LJBQN,1,Yüksek Değerli Sadık Müşteri
8040-MNRTF,2,Yeni Yüksek Riskli Müşteri
1536-HBSWP,0,Yaslı Düşük Harcamalı Müşteri
5313-FPXWG,3,Genç Düşük Harcamalı Müşteri
0067-DKWBL,3,Genç Düşük Harcamalı Müşteri
0946-FKYTX,0,Yaslı Düşük Harcamalı Müşteri
5076-YVXCM,1,Yüksek Değerli Sadık Müşteri
8262-COGGB,0,Yaslı Düşük Harcamalı Müşteri
6663-JOCQO,3,Genç Düşük Harcamalı Müşteri
9620-QJREV,3,Genç Düşük Harcamalı Müşteri
2276-YDAVZ,2,Yeni Yüksek Riskli Müşteri
2682-KEVRP,3,Genç Düşük Harcamalı Müşteri
2480-JZOSN,0,Yaslı Düşük Harcamalı Müşteri
0078-XZMHT,1,Yüksek Değerli Sadık Müşteri
5896-NPFWW,0,Yaslı Düşük Harcamalı Müşteri
9978-HYCIN,2,Yeni Yüksek Riskli Müşteri
8338-QIUNR,1,Yüksek Değerli Sadık Müşteri
1525-LNLOJ,1,Yüksek Değerli Sadık Müşteri
9450-TRJUU,2,Yeni Yüksek Riskli Müşteri
1766-GKNMI,3,Genç Düşük Harcamalı Müşteri
6942-LBFDP,3,Genç Düşük Harcamalı Müşteri
1456-TWCGB,0,Yaslı Düşük Harcamalı Müşteri
7133-VBDCG,0,Yaslı Düşük Harcamalı Müşteri
7596-ZYWBB,1,Yüksek Değerli Sadık Müşteri
8329-UTMVM,1,Yüksek Değerli Sadık Müşteri
3014-WJKSM,2,Yeni Yüksek Riskli Müşteri
3347-YJZZE,0,Yaslı Düşük Harcamalı Müşteri
1029-QFBEN,0,Yaslı Düşük Harcamalı Müşteri
7929-DMBCV,0,Yaslı Düşük Harcamalı Müşteri
9661-JALZV,3,Genç Düşük Harcamalı Müşteri
5433-KYGHE,2,Yeni Yüksek Riskli Müşteri
4312-KFRXN,3,Genç Düşük Harcamalı Müşteri
5575-TPIZQ,1,Yüksek Değerli Sadık Müşteri
0114-IGABW,1,Yüksek Değerli Sadık Müşteri
9944-AEXBM,0,Yaslı Düşük Harcamalı Müşteri
1853-ARAAQ,2,Yeni Yüksek Riskli Müşteri
6952-OMNWB,1,Yüksek Değerli Sadık Müşteri
4697-LUPSU,0,Yaslı Düşük Harcamalı Müşteri
8434-VGEQQ,3,Genç Düşük Harcamalı Müşteri
4952-YSOGZ,2,Yeni Yüksek Riskli Müşteri
1589-AGTLK,2,Yeni Yüksek Riskli Müşteri
5244-IRFIH,2,Yeni Yüksek Riskli Müşteri
6549-YMFAW,0,Yaslı Düşük Harcamalı Müşteri
4950-HKQTE,3,Genç Düşük Harcamalı Müşteri
6786-OBWQR,0,Yaslı Düşük Harcamalı Müşteri
2684-EIWEO,2,Yeni Yüksek Riskli Müşteri
2753-JMMCV,1,Yüksek Değerli Sadık Müşteri
6439-GTPCA,1,Yüksek Değerli Sadık Müşteri
6621-YOBKI,3,Genç Düşük Harcamalı Müşteri
1216-JWVUX,2,Yeni Yüksek Riskli Müşteri
7564-GHCVB,1,Yüksek Değerli Sadık Müşteri
1173-NOEYG,2,Yeni Yüksek Riskli Müşteri
7595-EHCDL,3,Genç Düşük Harcamalı Müşteri
6647-ZEDXT,1,Yüksek Değerli Sadık Müşteri
2521-NPUZR,1,Yüksek Değerli Sadık Müşteri
1307-TVUFB,2,Yeni Yüksek Riskli Müşteri
7503-MIOGA,1,Yüksek Değerli Sadık Müşteri
4381-MHQDC,1,Yüksek Değerli Sadık Müşteri
6923-JHPMP,2,Yeni Yüksek Riskli Müşteri
5138-WVKYJ,2,Yeni Yüksek Riskli Müşteri
4018-PPNDW,3,Genç Düşük Harcamalı Müşteri
1635-FJFCC,3,Genç Düşük Harcamalı Müşteri
2499-AJYUA,1,Yüksek Değerli Sadık Müşteri
6919-ELBGL,1,Yüksek Değerli Sadık Müşteri
3966-HRMZA,2,Yeni Yüksek Riskli Müşteri
6425-JWTDV,0,Yaslı Düşük Harcamalı Müşteri
8405-IGQFX,1,Yüksek Değerli Sadık Müşteri
8224-IVVPA,3,Genç Düşük Harcamalı Müşteri
9477-LGWQI,1,Yüksek Değerli Sadık Müşteri
1410-RSCMR,0,Yaslı Düşük Harcamalı Müşteri
3115-CZMZD,3,Genç Düşük Harcamalı Müşteri
0139-IVFJG,2,Yeni Yüksek Riskli Müşteri
6683-VLCTZ,0,Yaslı Düşük Harcamalı Müşteri
5730-DBDSI,0,Yaslı Düşük Harcamalı Müşteri
0030-FNXPP,0,Yaslı Düşük Harcamalı Müşteri
2189-WWOEW,2,Yeni Yüksek Riskli Müşteri
5684-FJVYR,1,Yüksek Değerli Sadık Müşteri
4013-GUXND,3,Genç Düşük Harcamalı Müşteri
1894-IGFSG,2,Yeni Yüksek Riskli Müşteri
7379-POKDZ,2,Yeni Yüksek Riskli Müşteri
1266-NZYUI,1,Yüksek Değerli Sadık Müşteri
7969-FFOWG,3,Genç Düşük Harcamalı Müşteri
4718-DHSMV,2,Yeni Yüksek Riskli Müşteri
5175-WLYXL,2,Yeni Yüksek Riskli Müşteri
7817-OMJNA,3,Genç Düşük Harcamalı Müşteri
8728-SKJLR,0,Yaslı Düşük Harcamalı Müşteri
3137-NYQQI,2,Yeni Yüksek Riskli Müşteri
7706-DZNKK,3,Genç Düşük Harcamalı Müşteri
0236-HFWSV,2,Yeni Yüksek Riskli Müşteri
3900-AQPHZ,3,Genç Düşük Harcamalı Müşteri
5842-POCOP,2,Yeni Yüksek Riskli Müşteri
2037-XJFUP,2,Yeni Yüksek Riskli Müşteri
8823-RLPWL,1,Yüksek Değerli Sadık Müşteri
9505-SQFSW,2,Yeni Yüksek Riskli Müşteri
7314-OXENN,2,Yeni Yüksek Riskli Müşteri
3758-CKOQL,1,Yüksek Değerli Sadık Müşteri
0322-CHQRU,2,Yeni Yüksek Riskli Müşteri
5676-CFLYY,1,Yüksek Değerli Sadık Müşteri
7521-AFHAB,2,Yeni Yüksek Riskli Müşteri
0285-INHLN,0,Yaslı Düşük Harcamalı Müşteri
4678-DVQEO,0,Yaslı Düşük Harcamalı Müşteri
5125-CNDSP,3,Genç Düşük Harcamalı Müşteri
0691-IFBQW,1,Yüksek Değerli Sadık Müşteri
4992-LTJNE,1,Yüksek Değerli Sadık Müşteri
2202-OUTMO,0,Yaslı Düşük Harcamalı Müşteri
0810-BDHAW,2,Yeni Yüksek Riskli Müşteri
0229-LFJAF,1,Yüksek Değerli Sadık Müşteri
7131-ZQZNK,1,Yüksek Değerli Sadık Müşteri
3442-ZHHCC,1,Yüksek Değerli Sadık Müşteri
5726-CVNYA,3,Genç Düşük Harcamalı Müşteri
9871-ELEYA,0,Yaslı Düşük Harcamalı Müşteri
4257-GAESD,2,Yeni Yüksek Riskli Müşteri
5173-WXOQV,0,Yaslı Düşük Harcamalı Müşteri
2040-OBMLJ,0,Yaslı Düşük Harcamalı Müşteri
6286-ZHAOK,3,Genç Düşük Harcamalı Müşteri
3807-XHCJH,0,Yaslı Düşük Harcamalı Müşteri
3009-JWMPU,1,Yüksek Değerli Sadık Müşteri
5671-RQRLP,1,Yüksek Değerli Sadık Müşteri
1450-GALXR,2,Yeni Yüksek Riskli Müşteri
8859-AXJZP,3,Genç Düşük Harcamalı Müşteri
3174-AKMAS,3,Genç Düşük Harcamalı Müşteri
3138-BKYAV,2,Yeni Yüksek Riskli Müşteri
9926-PJHDQ,1,Yüksek Değerli Sadık Müşteri
7382-DFJTU,3,Genç Düşük Harcamalı Müşteri
2798-NYLMZ,1,Yüksek Değerli Sadık Müşteri
4289-DTDKW,1,Yüksek Değerli Sadık Müşteri
1820-TQVEV,0,Yaslı Düşük Harcamalı Müşteri
2239-JALAW,1,Yüksek Değerli Sadık Müşteri
4853-RULSV,1,Yüksek Değerli Sadık Müşteri
8098-TDCBU,0,Yaslı Düşük Harcamalı Müşteri
3551-GAEGL,3,Genç Düşük Harcamalı Müşteri
4785-NKHCX,3,Genç Düşük Harcamalı Müşteri
3196-NVXLZ,2,Yeni Yüksek Riskli Müşteri
6275-YDUVO,3,Genç Düşük Harcamalı Müşteri
0036-IHMOT,1,Yüksek Değerli Sadık Müşteri
0115-TFERT,0,Yaslı Düşük Harcamalı Müşteri
4178-EGMON,1,Yüksek Değerli Sadık Müşteri
4220-TINQT,1,Yüksek Değerli Sadık Müşteri
5318-YKDPV,1,Yüksek Değerli Sadık Müşteri
7975-TZMLR,1,Yüksek Değerli Sadık Müşteri
0295-QVKPB,3,Genç Düşük Harcamalı Müşteri
4335-BSMJS,0,Yaslı Düşük Harcamalı Müşteri
2311-QYMUQ,2,Yeni Yüksek Riskli Müşteri
3643-AHCFP,2,Yeni Yüksek Riskli Müşteri
9146-JRIOX,2,Yeni Yüksek Riskli Müşteri
3104-OWCGK,1,Yüksek Değerli Sadık Müşteri
5337-IIWKZ,0,Yaslı Düşük Harcamalı Müşteri
9101-BWFSS,1,Yüksek Değerli Sadık Müşteri
9650-VBUOG,3,Genç Düşük Harcamalı Müşteri
3487-EARAT,1,Yüksek Değerli Sadık Müşteri
2672-TGEFF,1,Yüksek Değerli Sadık Müşteri
9231-ZJYAM,2,Yeni Yüksek Riskli Müşteri
4250-WAROZ,1,Yüksek Değerli Sadık Müşteri
8184-WMOFI,1,Yüksek Değerli Sadık Müşteri
6982-SSHFK,2,Yeni Yüksek Riskli Müşteri
6092-QZVPP,0,Yaslı Düşük Harcamalı Müşteri
4625-LAMOB,3,Genç Düşük Harcamalı Müşteri
0727-BMPLR,1,Yüksek Değerli Sadık Müşteri
0392-BZIUW,1,Yüksek Değerli Sadık Müşteri
1038-ZAGBI,3,Genç Düşük Harcamalı Müşteri
6549-NNDYT,3,Genç Düşük Harcamalı Müşteri
3027-ZTDHO,2,Yeni Yüksek Riskli Müşteri
0422-OHQHQ,0,Yaslı Düşük Harcamalı Müşteri
6916-HIJSE,1,Yüksek Değerli Sadık Müşteri
2316-ESMLS,3,Genç Düşük Harcamalı Müşteri
9778-OGKQZ,1,Yüksek Değerli Sadık Müşteri
7408-OFWXJ,1,Yüksek Değerli Sadık Müşteri
6007-TCTST,1,Yüksek Değerli Sadık Müşteri
2252-NKNSI,1,Yüksek Değerli Sadık Müşteri
8713-IGZSO,3,Genç Düşük Harcamalı Müşteri
7905-TVXTA,0,Yaslı Düşük Harcamalı Müşteri
7695-PKLCZ,3,Genç Düşük Harcamalı Müşteri
2382-BCKQJ,1,Yüksek Değerli Sadık Müşteri
8374-UULRV,1,Yüksek Değerli Sadık Müşteri
2207-NHRJK,2,Yeni Yüksek Riskli Müşteri
3224-DFQNQ,1,Yüksek Değerli Sadık Müşteri
5275-PMFUT,1,Yüksek Değerli Sadık Müşteri
4795-UXVCJ,3,Genç Düşük Harcamalı Müşteri
9777-IQHWP,1,Yüksek Değerli Sadık Müşteri
0947-MUGVO,0,Yaslı Düşük Harcamalı Müşteri
9944-HKVVB,2,Yeni Yüksek Riskli Müşteri
4124-MMETB,2,Yeni Yüksek Riskli Müşteri
3671-SHRSP,3,Genç Düşük Harcamalı Müşteri
0979-MOZQI,0,Yaslı Düşük Harcamalı Müşteri
2732-ISEZX,0,Yaslı Düşük Harcamalı Müşteri
3313-QKNKB,1,Yüksek Değerli Sadık Müşteri
0323-XWWTN,3,Genç Düşük Harcamalı Müşteri
1937-OTUKY,1,Yüksek Değerli Sadık Müşteri
1573-LGXBA,1,Yüksek Değerli Sadık Müşteri
1764-VUUMT,0,Yaslı Düşük Harcamalı Müşteri
5073-WXOYN,3,Genç Düşük Harcamalı Müşteri
4713-ZBURT,2,Yeni Yüksek Riskli Müşteri
3050-GBUSH,0,Yaslı Düşük Harcamalı Müşteri
0207-MDKNV,2,Yeni Yüksek Riskli Müşteri
7876-AEHIG,1,Yüksek Değerli Sadık Müşteri
7945-HLKEA,1,Yüksek Değerli Sadık Müşteri
9342-VNIMQ,0,Yaslı Düşük Harcamalı Müşteri
9851-KIELU,0,Yaslı Düşük Harcamalı Müşteri
3523-BRGUW,3,Genç Düşük Harcamalı Müşteri
3908-BLSYF,0,Yaslı Düşük Harcamalı Müşteri
3199-NPKCN,1,Yüksek Değerli Sadık Müşteri
5170-PTRKA,0,Yaslı Düşük Harcamalı Müşteri
4661-NJEUX,0,Yaslı Düşük Harcamalı Müşteri
2123-AGEEN,2,Yeni Yüksek Riskli Müşteri
1258-YMZNM,2,Yeni Yüksek Riskli Müşteri
0048-LUMLS,1,Yüksek Değerli Sadık Müşteri
7549-MYGPK,1,Yüksek Değerli Sadık Müşteri
5898-IGSLP,1,Yüksek Değerli Sadık Müşteri
3804-RVTGV,1,Yüksek Değerli Sadık Müşteri
6259-WJQLC,3,Genç Düşük Harcamalı Müşteri
9227-LUNBG,0,Yaslı Düşük Harcamalı Müşteri
7997-EASSD,1,Yüksek Değerli Sadık Müşteri
0730-KOAVE,2,Yeni Yüksek Riskli Müşteri
8975-SKGRX,1,Yüksek Değerli Sadık Müşteri
0678-RLHVP,1,Yüksek Değerli Sadık Müşteri
4315-MURBD,0,Yaslı Düşük Harcamalı Müşteri
2267-FPIMA,1,Yüksek Değerli Sadık Müşteri
1051-GEJLJ,3,Genç Düşük Harcamalı Müşteri
9734-YWGEX,2,Yeni Yüksek Riskli Müşteri
2719-BDAQO,0,Yaslı Düşük Harcamalı Müşteri
5285-MVEHD,1,Yüksek Değerli Sadık Müşteri
0379-DJQHR,1,Yüksek Değerli Sadık Müşteri
0781-LKXBR,2,Yeni Yüksek Riskli Müşteri
5543-QDCRY,3,Genç Düşük Harcamalı Müşteri
0297-RBCSG,3,Genç Düşük Harcamalı Müşteri
4694-PHWFW,3,Genç Düşük Harcamalı Müşteri
0835-JKADZ,1,Yüksek Değerli Sadık Müşteri
1907-UBQFC,0,Yaslı Düşük Harcamalı Müşteri
7508-SMHXL,2,Yeni Yüksek Riskli Müşteri
3865-YIOTT,1,Yüksek Değerli Sadık Müşteri
5993-BQHEA,0,Yaslı Düşük Harcamalı Müşteri
6024-RUGGH,0,Yaslı Düşük Harcamalı Müşteri
